channel,message_id,date,text,source
devops_jobs_feed,19161,2024-10-08 07:56:11,"Публикатор: diana gimadieva
Обсуждение вакансии в чате @devops_jobs
#vacancy #вакансия #devops #удаленно #РФ

👋 Всем привет! Ищем Senior DevOps Engineer в нашу команду:)

💻 Формат работы: Полная удаленка с территории РФ (есть офис в Москве по желанию) 
💰Зарплатная вилка: от 300 000 net. до 400 000 net. фикс.
📍Оформление по ИП!

❗️Требования:
- Владение различными инструментами и технологиями DevOps, включая инструменты CI/CD (Jenkins, GitLab CI), контейнеризацию (Docker) и оркестровку (Kubernetes).
- Сильные навыки написания сценариев (например, Python, Bash) и знакомство с языками программирования для автоматизации задач и разработки пользовательских решений.
- Опыт работы с облачными платформами, такими как AWS, Azure или Google Cloud, включая подготовку инфраструктуры и управление ею.
- Опыт использования инструментов ""Инфраструктура как код"", таких как Terraform, Ansible или Chef, для автоматизации развертывания инфраструктуры и управления ею.
- Опыт внедрения и управления инструментами мониторинга и ведения журнала (например, Prometheus, Grafana, ELK stack) для отслеживания работоспособности и производительности системы.

❗️Условия:
- Полная удаленка (или гибрид, если захотите).
- Зарплата в рынке, обсудим на собеседовании.
- Задачи большие, но в придачу идёт полная свобода действий. Вы будете стоять у истоков и напрямую влиять на продукт и его развитие.
- Мы всегда поможем экспертизой и поддержим, когда что-то не получается.
- У нас дружелюбная команда без пассивной агрессии (и без активной). Мы много общаемся, обсуждаем решения, иногда спорим, но всё это — ради классного продукта 🙂

Будем рады познакомиться. Откликайтесь!) -> @d_gimadieva",telegram
devops_jobs_feed,19160,2024-10-08 07:55:53,"Публикатор: Алина IT-recruiter
Обсуждение вакансии в чате @devops_jobs
#vacancy #вакансия #devops #удаленно #международнаякомпания

Приветствуем! :)

Мы в поиске опытного и талантливого Senior DevOps Engineer в команду.

О компании:

Международная финтех-компания, специализирующаяся на разработке передовых решений и предоставлении ликвидности для банков, инвестиционных фондов и брокерских компаний по всему миру. Мы предоставляем готовые продукты и услуги, которые помогают нашим клиентам добиваться успеха на финансовых рынках. Наша цель — ускорить развитие финансовых технологий, предлагая инновационные решения, соответствующие самым высоким стандартам.

Компания активно расширяет свое присутствие на международной арене, открывая офисы в ключевых финансовых центрах, таких как Москва, Санкт-Петербург, Лимасол, Гонконг, Минск, Киев, Дубай и Лондон. Команда профессионалов, работающая в этих офисах, гарантирует индивидуальный подход к каждому клиенту, обеспечивая эффективные решения для любых бизнес-задач.

Присоединившись к нам, вы станете частью компании, которая не просто идет в ногу с тенденциями, но и формирует будущее финтех-индустрии. Вместе мы создаем технологии, которые меняют мир финансов.

Задачи:

-Поддержка и развитие текущей инфраструктуры, процессов CI/CD
-Решение задач по развертыванию приложений в тестовых и продуктивных средах
-Настройка мониторинга и логирования
-Участие в анализе и устранении инцидентов
-Постоянное взаимодействие с продуктовой командой

Пожелания:

-git, GitLab, GitLab-CI;
-docker, docker-compose;
-AWS SDK (ec2, route53, IAM, CloudWatch, RDS и др.);
-Kubernetes;
-Ansible, Helm, Terraform;
-FluxCD/ArgoCD/Fleet;
-Опыт работы с решениями Service Mesh (Consul/Istio и др.);
Grafana, Zabbix;
-SQL и NoSQL (PostgreSQL, TSDB и др.);
-Знание ОС Linux и практический опыт устранения неполадок ОС и приложений;
-Знание сетевого стека;
-Знание shell scripting/Python

Что мы предлагаем:

✅Работа в международной компании: Включайтесь в команду, которая стоит на передовой криптовалютных технологий. Вы будете работать над инновационными проектами в динамичной среде, где каждый день есть возможности для роста.
✅Конкурентоспособная заработная плата: Мы ценим ваш труд и предлагаем вознаграждение до 5000$ или 500 000 рублей. 
✅Гибкие условия работы: Работайте удаленно из любой точки мира в удобном для вас часовом поясе (GMT+4). Мы поддерживаем баланс между работой и личной жизнью, предоставляя вам свободу выбора.
✅Дружная и профессиональная команда: Станьте частью коллектива, который объединен общей целью — создавать лучшие решения. Мы ценим сотрудничество и взаимную поддержку, создавая комфортную атмосферу для работы.
✅ДМС: Ваше здоровье и благополучие для нас на первом месте. Мы предлагаем полис добровольного медицинского страхования, который включает широкий спектр медицинских услуг.
✅Индексация заработной платы: Мы следим за изменениями на рынке и регулярно пересматриваем условия оплаты труда, чтобы ваша зарплата всегда оставалась конкурентоспособной.
✅Курсы английского и других языков: Мы поддерживаем ваше стремление к развитию. Компания предоставляет возможность обучения иностранным языкам, чтобы вы могли улучшить свои навыки и расширить горизонты.

📱 по всем вопросам в @alintosha",telegram
devops_jobs_feed,19157,2024-10-08 07:55:14,"Публикатор: Анастасия Авдонькина
Обсуждение вакансии в чате @devops_jobs
#вакансия #devops #SOCEngineer #SRE #удаленка

Вакансия: DevOps/SRE инженер в команду SOC (security opertaions center)
Компания: Wildberries
Грейд: Middle/Senior
Формат работы: Полная удаленка с территории РФ или гибрид 
Зарплатная вилка: от 200 000 net. до 400 000 net. фикс.

Компания Wildberries ищет DevOps/SRE инженера в команду центра мониторинга безопасности (SOC), чтобы автоматизировать процессы и улучшать систему мониторинга событий. 

Работая с нами, ты будешь развивать высоконагруженные системы, интегрировать новые инструменты и оптимизировать инфраструктуру не только направления информационной безопасности но и всей компании. 

Мы отдаем преимщуество opensource инструментами и поддерживаем развитие комьюнити по различным направлениям. 

Чем тебе предстоит заниматься:
- Совершенствование архитектуры, и отдельных компонентов системы обработки, хранения и корреляции событий (SIEM)
- Автоматизация обработки событий и алертов с момента их появления в SIEM до реагирования и формирования отчётности (IRP/SOAR)
- Внедрение, поддержка и совершенствование средств логирования на конечных узлах, доставка и парсинг логов в SIEM (в том числе логи приложений БД, веб и пр.)

Что для этого нужно:
- Опыт работы с ELK стеком
- Опыт работы с обработчиками логов (например: logstash, vector и т.п.)
- Опыт автоматизации с помощью Python/Go/Bash
- Опыт работы с брокерами сообщений (например, Kafka, Nats, RabbitMQ и пр.)
- Уметь организовать подачу логов с *nix-based ОС, в частности - опыт траблшутинга (auditd, osquery, tetragon и пр.)
- Опыт написания Ansible-плейбуков
- Опыт работы с контейнерами (docker, k8s)

Будет плюсом:
- Опыт автоматизации процессов с помощью оркестраторов (например: Apache Airflow, Shuffle, Comunda и пр.)
- Опыт работы с SIEM, NTA, IDS/IPS (например: suricata, arkime, PT NAD и пр.)
- Опыт работы с системами типа ETL (enrich, transform, log. Например: apache nifi, flink и пр.)
- Опыт построения распределенных High-Load решений для сбора данных (например, SIEM или ELK-стека для других нужд и пр.)
- Опыт с CI/CD

Контакты: @avdonkina",telegram
devops_jobs_feed,19156,2024-10-07 17:15:38,"Публикатор: z0mb1ek
Обсуждение вакансии в чате @devops_jobs
#вакансия #devops #удаленка #fulltime

Вакансия: Senior DevOps 
Компания: Clear Mind
Занятость: полная
Формат работы: удаленная/офис
Локация/гражданство: РФ/РБ (но оплата возможна по всему миру)
Зарплата: 250 000-500 000 RUB (net)

Привет!

Мы IT стартап Clear Mind, создаем social media продукт (mobile first) с выходом на американский рынок. Продукт находится на поздней стадии beta-тестирования. У нас нет бюрократии и мы всегда поощряем проактивность.

Ищем DevOps Engineer, который умеет выходить из рамок привычных компетенций и взаимодействовать с другими командами, в том числе внешними (аутсорс) разработчиками.

Чем предстоит заниматься:
-Работать с AWS для всей инфраструктуры;
-Использование конвейеров разработки с использованием Terraform, Terragrunt или других соответствующих инструментов;
-Работа с технологиями контейнеризации, такими как Docker и K8S, или другими технологиями;
-Написание сценариев и автоматизация системных задач для сокращения повторяющейся ручной работы;
-Обеспечение надлежащего переноса системных изменений в производственную среду. Например: тебя могут попросить перенести какой-то сервис из контура, который находится в аутсорс разработке, в наш. Написать для него мониторинги или улучшить существующие, автоматизировать выкатку, поискать подход эффективнее или экономичнее использовать сервис, а ты сможешь найти решение, согласовать, объяснить и внедрить;
-Выполнение общих технических задач по устранению неполадок и предоставление консультаций командам разработчиков;
-Сообщение о проблемах руководству и работа по выявлению первопричин проблем, связанных с системой;
-Создание и сопровождение технической документации, включая системные схемы и операционные процедуры.

Мы подходим друг другу, если у тебя есть:
-Опыт работы в роли системного администратора от 1 года;
-Опыт работы DevOps инженером от 3 лет;
-Опыт системного администрирования Linux и разработки сценариев bash;
-Опыт работы с репозиториями кода и инструментами сборки;
-Опыт создания автоматизированной облачной инфраструктуры;
-Опыт написания кода для автоматизированного управления конфигурацией;
-Владение английским языком на уровне Intermediate или выше.

Мы предлагаем:
-Свободу действий и возможность реализовывать крутые идеи в продукте;
-Развитие технических навыков за счет компании;
-Компенсация ДМС после испытательного срока;
-Компенсация обучения после испытательного срока;
-Заработную плату соответствующие уровню компетенций.

HR для контактов: @verkurbatova",telegram
devops_jobs_feed,19152,2024-10-07 11:37:28,"Публикатор: Nelly🍒
Обсуждение вакансии в чате @devops_jobs
#вакансия #vacancy #россия #middle #devops #удаленка #devOpsjob 

⚡️Компания: Selecty (KA)

    🛠Позиция:  DevOps
    Формат работы: Удаленка по РФ
    Заработная плата: от 300  до 450 k gross

Команда Платформы сайта - это ядро сайта. Мы занимаемся развитием Платформы, которая позволяет создавать новые сайты и управлять контентом на них без релизов. Мы разрабатываем новые сервисы для развития персонализации на сайте и делаем интеграции с другими банковскими сервисами. Развиваем платформу для проведения А/Б тестов.

🤝Чем предстоит заниматься:

📌 Функциональное и системное сопровождение банковского программного обеспечения
📌Сопровождение и развитие инфраструктуры банковского программного обеспечения.
📌 Обеспечение доступности автоматизированных банковских процессов
📌 Осуществление технической поддержки пользователей и клиентов
📌 Накопление и передача технической экспертизы по архитектуре ИТ системы, а также по бизнес-процессам
📌 Развитие программно-инфраструктурного ландшафта банка
📌 Реализация пилотных проектов бизнеса""

🔮Мы ожидаем:

✔️Управление серверами на базе Linux на уровне администратора.
✔️Знание микросервисной архитектуры и технологий контейнеризации: Docker, containerd.
✔️Продвинутые навыки работы с Kubernetes, Helm, Keycloak.
 ✔️Продвинутые навыки работы с GitLab CI.
✔️ Понимание принципов IaC. Продвинутые навыки работы с Ansible, Terraform, Terragrunt.
 ✔️Понимание принципов построения Observability.
 ✔️Продвинутые навыки работы с ELK/EFK, OpenSearch, Prometheus, VictoriaMetrics, OpenTracing/OpenTelemetry.
✔️Опыт работы с облачными провайдерами, например, AWS, Yandex Cloud.
✔️ Знание СУБД на уровне администратора: PostgreSQL, Redis, MongoDB.
✔️ Навыки программирования, например, на Python, GO, Java, JavaScript.""


🤝  Комфортные условия от ""Selecty"":

—Удаленка;
― Официальное оформление в аккредитованную IT компанию;
― Гибкий график работы, начало рабочего дня (согласуется с руководителем);
― ДМС со стоматологией, начиная с ИС;
― Скидки на изучение иностранных языков от Skyeng: корпоративная скидка 20% на занятия для сотрудника и его родственников;
― Реферальная программа: бонус за рекомендации;
― Скидки на фитнес от Xfit;
― Скидки на кино от КАРО;
― Техника для работы.

Присоединиться к команде : ✋ @NellyLirika",telegram
devops_jobs_feed,19151,2024-10-07 11:20:38,"Публикатор: Nikolai Matusevich
Обсуждение вакансии в чате @devops_jobs
#вакансия #RemoteWork #opentowork #hiring #удалёнка #полная_занятость #удаленная_работа #remote #DevOps 

Позиция: DevOps
Компания: Index
Формат работы: удалённый 
Вилка: от 300  до 400к (на руки)
Трудоустройство: ТК РФ
Занятость: fulltime

Ищем DevOps инженера с опытом работы с инструментами безопасности и перспективами развития в сторону DevSecOps!


💻 Вам предстоит:

– Проведение и автоматизация аудита безопасности периметра инфраструктуры; 
– Оценка безопасности конструкции новых сервисов и помощь в контейнеризации приложений;
– Практики внедрения и развития IaC;
– Поддержка, развитие и автоматизация процессов SDLC (жизненный цикл разработки ПО);
– Сотрудничество с командами разработки, IT и менеджментом; 
– Подготовка и проведение учебных мероприятий для разработчиков.  


☝️ Ожидаем:

– Опыт работы в DevOps не менее 3 лет; 
– Гражданство РФ;
– Опыт администрирования Linux;
– Опыт работы с Docker и Kubernetes;
– Опыт работы с облачными платформами (GCP, AWS, Azure); 
– Понимание типовых атак на инфраструктуру и различия между угрозами и рисками;
– Владение английским языком на уверенном уровне (B2).


🎁  Мы предлагаем:

– Удаленка из любой точки мира;
- Гибкость и комфорт в рабочем графике;
– Мощную технику для работы;  
– Бесплатное обучение и участие в специализированных конференциях;
– ДМС со стоматологией.
     

✍️ Пишите:
       @Nikolai_Sourcer",telegram
devops_jobs_feed,19129,2024-10-03 10:33:45,"Публикатор: Natalia Shevliakova
Обсуждение вакансии в чате @devops_jobs
#devops #fulltime #рф #россия #удаленно #vacancy #вакансия #remote #dvp

✨Вакансия: DevOps инженер ✨

Компания: Selecty  (КА)
Формат работы: удаленно по всей территории РФ
Занятость: полная
Заработная плата: от 200k до 400k gross по ТК, до 460 по ИП

Ищу DevOps инженера на проект крупного банка РФ. 

Направление проекта - «Платформенные карточные решения». Стрим занимается разработкой ПО для обслуживания клиентов сегмента Private banking и Привилегия

✨Чем предстоит заниматься: 
- Отвечать за автоматизацию процессов разработки, тестирования, развертывания; 
- Развивать DevOps практики; 
- Налаживать эффективные коммуникации между командами разработки, контроля качества и эксплуатации для построения и сопровождения процесса DevOps. 

✨Наши пожелания:
- Опыт работы в роли DevOps от 3-х лет; 
- Умение разрабатывать проекты и pipeline для систем CI (TeamCity); 
- Опыт работы с инструментами управления конфигурациями (Ansible); 
- Понимание микросервисной архитектуры; 
- Знание Linux и скриптовых языков (Bash, Python); 
- Знание сетевых протоколов; 
- Опыт работы с контейниризацией (Docker, Kubernetes или Openshift).  

✨Условия для работы: 
- Трудоустройство в аккредитованную IT компанию по ТК (по желанию возможен вариант оформления по ИП, ГПХ); 
- Белая заработная плата, оплачиваемые отпуска и больничные, индексация заработной платы. 
- Расширенный ДМС со стоматологией; 
- Скидки на изучение иностранных языков, фитнес, кинотеатр; 
- Удобная техника для комфортной работы.

✉️Жду именно твоего отклика ☺️

➡️ Пиши",telegram
devops_jobs_feed,19120,2024-10-02 13:11:50,"Публикатор: Ирина
Обсуждение вакансии в чате @devops_jobs
#вакансия #sre #fulltime #работа 

Вакансия Senior engineer Kubernetes

Компания Т1 Cloud - российский провайдер облачных услуг, построенных на базе дата-центров уровня Tier III
Город и адрес офиса  Москва, м. Динамо
Формат работы: Полная удаленка с территории РФ или можно гибрид из Москвы
Занятость полная
Зарплатная вилка:  от 200 000 до 450 000 руб gross
Финальные условия обсудим индивидуально

Мы предлагаем: 
➤Официальное оформление с первого рабочего дня
➤ в аккредитованой  Минцифрой ИТ-компании
➤Заботу о вашем здоровье - ДМС со стоматологией
➤Программу скидок от наших партнеров
➤Обучение и развитие за счет компании
➤Компенсацию мобильной связи

Вместе с нами тебе предстоит: 
➤ Обеспечивать доступности инфраструктурных компонентов публичного облака в режиме 24/7/365 в соответствии с принятыми SLA;
➤ Настраивать мониторинг, автоматизацию и дальнейшее улучшение существующей инфраструктуры;
➤ Активно взаимодействовать с командами разработки, тестирования, эксплуатации и поддержки.

Для нас важно: 
 ➤Фундаментальные знания устройства Linux-систем;
➤Фундаментальные знания сетевого стека TCP/IP (TCP, UDP, NAT/PAT, HTTP, DNS и т.д.);
 ➤Опыт работы с инструментами балансировки и их «тюнинг» (LVSIPVS, HAProxy и др);
 ➤Опыт работы на продуктовых кластерах Kubernetes обязательно 
 ➤Опыт работы с инфраструктурой в VMware (жизненный цикл ВМ, настройка EDGE – Nat, Firewall, VPN);
 ➤Понимание принципов CI/CD и подхода к описанию инфраструктуры Infrastructure as Code;
➤Уверенную работу с системами управления конфигурациями Ansible, Terraform;
 ➤Опыт работы с платформой мониторинга и логирования на базе Victoria Metrics (или Prometheus), Alert Manager, Grafana, Zabbix, EFK (EVK), в том числе настройка сборщиков метрик, получения логов от приложения и настройка на их основе дашбордов, создание модификация дашбордов в GrafanaKibana;
 ➤Понимание, что такое SLA-OLA, и как c ним работать;
 ➤Опыт контроля работы L1 линии, в том числе разработка/модификация инструкций.
 ➤Большой плюс, если есть навыки по «тюнингу» СУБД (PostgreSQL, Cassandra, ElasticSearch/OpenSearch, Redis)

Если позиция Вам интересна или появились вопросы, то мои контакты для связи 
Ирина @Irina_sva",telegram
devops_jobs_feed,19115,2024-10-02 12:20:39,"Публикатор: Анна Каткова
Обсуждение вакансии в чате @devops_jobs
#вакансия#devops#Kubernetes#гибрид#удаленка

Мы ищем сильного  Эксперт Devops для разработки Low-code платформы ""Цифрум код"".
Платформа выполнена по современной микросервисной архитектуре, все интерфейсы сделаны в виде web приложений

Компания: Цифрум (структура Росатом)
💰з.п от 350000-450000
✅Работа в стабильной, аккредитованной ИТ-компании;
✅Оформление по ТК РФ и на территории РФ
✅Возможности профессионального роста и развития, собственная корпоративная академия в том числе с дистанционными курсами с мобильных устройств;
✅Годовой бонус
✅Расширенный социальный пакет (ДМС, льготы и компенсации и пр.)

👉Чем предстоит заниматься
·       Развитие и создание надёжной и устойчивой инфраструктуры компании
·       Реализация DevOps/DevSecOps-принципов и философии на всех участках пути от первого коммита на dev-окружения до последнего на prod
·       Активное взаимодействие с командами разработки, тестирования, и эксплуатации. Техническая поддержка команд разработки

🙌Наши пожелания к кандидату:
·       Глубокие знания и опыт работы с Kubernetes, HELM - обязателен
·       Опыт проектирования и построения CI/CD процессов (Jenkins, GitLab)
·       Уверенные знания ОС Linux (Ubuntu, Debian, Astra), ОС Windows Server (2016+)
·       Опыт работы с гипервизорами VMWare, Proxmox, KVM
·       Опыт написания скриптов на Bash/PowerShell/Python/Groovy
·       Уверенные навыки работы с системами управления конфигурациями (Ansible, Terraform)
·       Опыт работы с системами мониторинга и логирования (Prometheus/Grafana/Loki/ELK)
·       Опыт использования и понимание работы системы контроля версий Git
·       Опыт работы с СУБД (PostgreSQL, MS SQL)
·       Опыт работы с Docker/Docker Compose
·       Опыт работы с ArgoCD, Vault, Nexus, Nginx
·       Общие понимания принципов разработки на .NET Core и Java
·       Понимание принципов работы API
·       Понимание сетевых технологий TCP/IP, HTTP, DNS и т.д
·       Умение составлять и бережно вести документацию
·       Практический опыт решения задач на стыке предметных областей — Dev/QA/Ops/Support.

Анна Каткова , 
почта:aykatkova@rosatom.ru 
@koleesto",telegram
devops_jobs_feed,19111,2024-10-01 15:04:21,"Публикатор: Nikolai Matusevich
Обсуждение вакансии в чате @devops_jobs
#вакансия #RemoteWork #opentowork #hiring #удалёнка #полная_занятость #удаленная_работа #remote #DevOps 

Позиция: DevOps
Компания: Index
Формат работы: удалённый 
Вилка: от 300  до 400к (на руки)
Трудоустройство: ТК РФ
Занятость: fulltime

Ищем DevOps инженера с опытом работы с инструментами безопасности и перспективами развития в сторону DevSecOps!


💻 Вам предстоит:

– Проведение и автоматизация аудита безопасности периметра инфраструктуры; 
– Оценка безопасности конструкции новых сервисов и помощь в контейнеризации приложений;
– Практики внедрения и развития IaC;
– Поддержка, развитие и автоматизация процессов SDLC (жизненный цикл разработки ПО);
– Сотрудничество с командами разработки, IT и менеджментом; 
– Подготовка и проведение учебных мероприятий для разработчиков.  


☝️ Ожидаем:

– Опыт работы в DevOps не менее 3 лет; 
– Гражданство РФ;
– Опыт администрирования Linux;
– Опыт работы с Docker и Kubernetes;
– Опыт работы с облачными платформами (GCP, AWS, Azure); 
– Понимание типовых атак на инфраструктуру и различия между угрозами и рисками;
– Владение английским языком на уверенном уровне (B2).


🎁  Мы предлагаем:

– Удаленка из любой точки мира;
- Гибкость и комфорт в рабочем графике;
– Мощную технику для работы;  
– Бесплатное обучение и участие в специализированных конференциях;
– ДМС со стоматологией.
     

✍️ Пишите:
       @Nikolai_Sourcer",telegram
devops_jobs_feed,19110,2024-10-01 15:03:28,"Публикатор: Катя Терехова
Обсуждение вакансии в чате @devops_jobs
#вакансия #SRE #Linux #k8s #terraform 

Компания: CareeRoom
Вакансия: SRE инженер (middle+ / senior)
Вилка: от 270 000 до 400 000 руб на руки
Оформление: ТК РФ
Формат работы: удаленный (в РФ) / гибрид / офис (Мск, Екб) 


❗️ О компании:
SaaS-платформа для управляющих организаций. Помогают Управляющим Компаниям оптимизировать внутренние процессы и повысить прибыль, а жителям домов решать проблемы во взаимодействии с УК. Основная цель — сделать ЖКХ понятным, простым и эффективным.
Классный и полезный it-продукт, который активно растет. 

Сейчас в команду нужен SRE, чтобы вместе с ним делать мир жилищно-коммунальных услуг для всех понятнее и проще.

🔺Чем предстоит заниматься:
•⁠ ⁠Обеспечивать стабильность и производительность сервисов;
• Разрабатывать и улучшать системы: планировать и внедрять новые функции, принимать решения по архитектуре;
• Быстро реагировать на события и инциденты;
• Автоматизировать и совершенствовать процессы: управлять и поддерживать актуальность всех компонентов сервисов, внедрять автоматизацию для упрощения и ускорения работы;
• Администрировать сервисы на ОС Linux;
• Управлять БД.

🔺 Требования:
•⁠ ⁠Опыт работы с Kubernetes, Docker, Ansible, Github/Gitlab, Terraform;
• Опыт работы на аналогичной позиции в высоконагруженных проектах (от 1000 запросов в секунду);
• Высшее техническое образование;
• Node.js, TS/JS, React.

🔺Условия:
•⁠ ⁠Официальное трудоустройство по ТК РФ; 
• Зарплата: стабильный оклад — доплачиваем до оклада в месяцы отпуска (у нас нет «невыгодных месяцев для отпуска»);
• График работы: у нас нет жесткого графика работы, мы придерживаемся здравого смысла. Мы работаем с понедельника по пятницу, и большинство коллег начинает рабочий день с 8 до 11 Мск;
• Формат работы: удаленный, гибрид или офис (Мск: ул. Большая Якиманка, д. 26, Екб: ул. Тургенева, д.18, БЦ «Тургенев);
• Возможность приехать в Екб или Москву 1 раз в месяц или раз в квартал для встречи с командой;
• Рабочая техника;
• Сильная и дружная команда профессионалов.

За подробностями пишите мне в тг @kate_terekhova",telegram
devops_jobs_feed,19104,2024-09-30 16:41:16,"Публикатор: Nikolai Matusevich
Обсуждение вакансии в чате @devops_jobs
#вакансия #RemoteWork #opentowork #hiring #удалёнка #полная_занятость #удаленная_работа #remote #DevOps #DevSecOps

Позиция: DevSecOps
Компания: Index
Формат работы: удалённый (из любой точки мира)
Вилка: от 350  до 450к
Трудоустройство: ТК РФ
Занятость: fulltime


 💻 Вам предстоит:

– Проводить внутренние аудиты инфраструктуры компании;
– Внедрять и развивать практики IaC (инфраструктура как код) и Policy as code;
– Поддерживать, развивать и автоматизировать практики SDLC (Жизненный цикл программного обеспечения);
– Взаимодействовать с департаментами продуктовой разработки, информационных технологий, менеджментом;
– Разрабатывать и проводить обучающие мероприятия для разработчиков;
– Участвовать в оценке безопасности архитектуры новых сервисов, а также помогать командам контейнерезировать приложения;
– Проводить и автоматизировать аудит защищенности периметра инфраструктуры.


☝️Что для нас важно:

–  Linux для Вас дом родной;
–  Знакомы с типовыми атаками на инфраструктуру, а также понимаете разницу между угрозой и риском;
–  Знакомы с контейнеризацией, понимаете зачем нужен docker и умеете им пользоваться;
–  Умеете обращаться с k8s, понимаете что такое ingress, pod и в чем разница между endpoint и service;
–  Знакомы с облачными провайдерами (GCP, AWS, Azure);
–  Сможете конфигурировать и дебажить Nginx. Знаете отличия proxy_pass от upstream и понимаете как работает HTTP протокол и TLS/SSL;
–   Работали в аналогичной должности не менее года;
– Устное общение на английском не вызывает сложностей.


🎁  Мы предлагаем:

– Гибкость и комфорт в рабочем графике;
– Оплата современного «железа»;  
– Бесплатное обучение и участие в специализированных конференциях;
– ДМС.
     

✍️ Пишите:
       @Nikolai_Sourcer",telegram
devops_jobs_feed,19102,2024-09-30 16:37:04,"Публикатор: z0mb1ek
Обсуждение вакансии в чате @devops_jobs
#вакансия #devops #удаленка #fulltime

Вакансия: Senior DevOps 
Компания: Clear Mind
Занятость: полная
Формат работы: удаленная/офис
Локация/гражданство: РФ/РБ
Зарплата: 250 000-500 000 RUB (net)

Привет!

Мы IT стартап Clear Mind, создаем social media продукт (mobile first) с выходом на американский рынок. Продукт находится на поздней стадии beta-тестирования. У нас нет бюрократии и мы всегда поощряем проактивность.

Ищем DevOps Engineer, который умеет выходить из рамок привычных компетенций и взаимодействовать с другими командами, в том числе внешними (аутсорс) разработчиками.

Чем предстоит заниматься:
-Работать с AWS для всей инфраструктуры;
-Использование конвейеров разработки с использованием Terraform, Terragrunt или других соответствующих инструментов;
-Работа с технологиями контейнеризации, такими как Docker и K8S, или другими технологиями;
-Написание сценариев и автоматизация системных задач для сокращения повторяющейся ручной работы;
-Обеспечение надлежащего переноса системных изменений в производственную среду. Например: тебя могут попросить перенести какой-то сервис из контура, который находится в аутсорс разработке, в наш. Написать для него мониторинги или улучшить существующие, автоматизировать выкатку, поискать подход эффективнее или экономичнее использовать сервис, а ты сможешь найти решение, согласовать, объяснить и внедрить;
-Выполнение общих технических задач по устранению неполадок и предоставление консультаций командам разработчиков;
-Сообщение о проблемах руководству и работа по выявлению первопричин проблем, связанных с системой;
-Создание и сопровождение технической документации, включая системные схемы и операционные процедуры.

Мы подходим друг другу, если у тебя есть:
-Опыт работы в роли системного администратора от 1 года;
-Опыт работы DevOps инженером от 3 лет;
-Опыт системного администрирования Linux и разработки сценариев bash;
-Опыт работы с репозиториями кода и инструментами сборки;
-Опыт создания автоматизированной облачной инфраструктуры;
-Опыт написания кода для автоматизированного управления конфигурацией;
-Владение английским языком на уровне Intermediate или выше.

Мы предлагаем:
-Свободу действий и возможность реализовывать крутые идеи в продукте;
-Развитие технических навыков за счет компании;
-Компенсация ДМС после испытательного срока;
-Компенсация обучения после испытательного срока;
-Заработную плату соответствующие уровню компетенций.

HR для контактов: @verkurbatova",telegram
